Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Gas_50_100,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Nuclear_800_1000,Nuclear_ovr_1000,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_600_800,Gas_800_1000,Gas_ovr_1000,Nuclear_below_50,Nuclear_50_100,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_600_800,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200
651,3519.7154644122797,1791.59800972,2823.20987259246,11741.6449126719,1586.46892502835,10841.1342824891,7626.817223801399,31.296666665299995,223.81379878976998,616.3775828328,7717.061465841751,47.517948718999996,1632.06230776267,8883.90740805444,121.5219375,86.80343525159996,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,3519.7154644122797,1872.29976411,2823.20987259246,11741.6449126719,1586.46892502835,10349.3577893071,7626.817223801399,27.196666665299997,223.81379878976998,616.3775828328,8071.811465841751,47.517948718999996,1632.06230776267,8883.90740805444,121.5219375,86.80343525159996,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,3519.7154644122797,1872.29976411,2823.20987259246,11741.6449126719,1586.46892502835,9681.4577893071,7626.817223801399,27.196666665299997,223.81379878976998,616.3775828328,8071.811465841751,47.517948718999996,1632.06230776267,8883.90740805444,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,3519.7154644122797,1872.29976411,2728.4023973677504,11741.6449126719,1571.1977821881,9681.4577893071,7167.465076638,27.196666665299997,223.81379878976998,616.3775828328,8071.811465841751,47.517948718999996,1632.06230776267,9004.60665460332,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,3675.88546441228,1889.59299721,2728.4023973677504,11436.63200671215,1571.1977821881,10260.3044555285,7167.465076638,27.196666665299997,223.81379878976998,616.3775828328,8213.71146584175,47.517948718999996,1944.4023077626698,9114.20883291492,124.22193750000001,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,3569.03230656686,1767.46184146,2728.4023973677504,11436.63200671215,1571.1977821881,10845.303753767299,7278.577576638,27.196666665299997,223.81379878976998,616.3775828328,8284.661465841751,47.517948718999996,1944.4023077626698,9114.20883291492,124.22193750000001,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,3569.03230656686,1767.46184146,2781.6769184163004,11382.95527247625,1571.1977821881,10845.303753767299,7278.577576638,27.196666665299997,223.81379878976998,616.3775828328,8355.61146584175,53.667948718999995,2100.57230776267,8845.2559958694,126.92193750000001,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,3725.2023065668595,1767.46184146,3231.82956929805,11408.9314113162,1586.34504405795,10823.0404206566,6933.4752238014,27.196666665299997,223.81379878976998,616.3775828328,8313.6206494935,53.667948718999995,1944.4023077626698,8845.2559958694,126.92193750000001,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,3674.27730649217,1767.46184146,2896.09956929805,11408.9314113162,1586.34504405795,10212.545195384799,6933.4752238014,27.196666665299997,223.81379878976998,616.3775828328,8313.6206494935,53.667948718999995,1944.4023077626698,9005.21719353036,129.6219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,3674.27730649217,1790.93122914,2876.05598705316,11408.9314113162,1571.1977821881,10079.0196900137,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,7887.920649493501,53.667948718999995,1632.06230776267,9005.21719353036,124.22193750000001,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,3674.27730649217,1790.93122914,2876.05598705316,11408.9314113162,1571.1977821881,10163.164571924499,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,7675.0706494935,53.667948718999995,1632.06230776267,9005.21719353036,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,3674.27730649217,1790.93122914,2540.32598705316,11403.89669595045,1571.1977821881,10163.164571924499,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,7604.1206494935,47.517948718999996,1632.06230776267,9005.21719353036,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,3518.1073064921698,1711.38525373,2540.32598705316,11403.89669595045,1571.1977821881,10090.828831917399,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,7362.311465841751,47.517948718999996,1632.06230776267,8578.63794698148,116.1219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,3564.6843240305498,1687.91586605,2756.5791187663804,11403.89669595045,1585.3539965076002,10090.828831917399,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,7291.36146584175,47.517948718999996,1632.06230776267,8578.63794698148,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,3720.85432403055,1686.76008707,2756.5791187663804,11889.74669595045,1585.3539965076002,9290.2962079934,6822.3627238014,27.196666665299997,223.81379878976998,616.3775828328,6936.61146584175,47.517948718999996,1632.06230776267,8578.63794698148,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,3720.85432403055,1686.76008707,3039.0345977178304,11611.8313294185,1571.1977821881,9290.2962079934,6811.8804132186,27.196666665299997,223.81379878976998,616.3775828328,6936.61146584175,47.517948718999996,1632.06230776267,8272.75794698148,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,3720.85432403055,1728.16008707,3039.0345977178304,11611.8313294185,1571.1977821881,9290.2962079934,6673.2683721453,27.196666665299997,223.81379878976998,616.3775828328,6794.71146584175,47.517948718999996,1475.8923077626698,8169.45282816,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,3720.85432403055,1728.16008707,3039.0345977178304,11611.8313294185,1571.1977821881,9290.2962079934,6662.7860606736,27.196666665299997,223.81379878976998,616.3775828328,6612.086165841751,47.517948718999996,1632.06230776267,8169.45282816,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,3720.85432403055,1686.76008707,2703.3045977178303,11632.11532545105,1607.01063934785,10568.6914332652,6662.7860606736,27.196666665299997,223.81379878976998,616.3775828328,7037.7861658417505,47.517948718999996,1632.06230776267,8169.45282816,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,3720.85432403055,1686.76008707,2764.1402210023202,11632.11532545105,1608.3620679159,10608.1078222647,6662.7860606736,27.196666665299997,223.81379878976998,616.3775828328,7037.7861658417505,47.517948718999996,2100.57230776267,9188.73310056456,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,3720.85432403055,1796.96842048,2764.1402210023202,11146.26532545105,1608.3620679159,10608.1078222647,6662.7860606736,23.0966666653,223.81379878976998,616.3775828328,7179.68616584175,43.417948718999995,2100.57230776267,9146.91238984128,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,3822.7043241799297,1796.96842048,2858.94769622703,11423.1177658719,1591.4692107798,10608.1078222647,6662.7860606736,23.0966666653,223.81379878976998,616.3775828328,7250.63616584175,43.417948718999995,2100.57230776267,9348.90861610632,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,4102.166429410209,1916.3950536099999,2949.14477064156,11400.98994382515,1591.4692107798,10328.480013410599,6773.8985606736,23.0966666653,223.81379878976998,616.3775828328,7250.63616584175,43.417948718999995,2412.91230776267,9247.26834370176,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,3945.9964294102097,1916.3950536099999,2949.14477064156,11086.616414184751,1591.4692107798,9815.8164551789,6773.8985606736,23.0966666653,223.81379878976998,616.3775828328,7250.63616584175,43.417948718999995,2412.91230776267,9553.14834370176,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,4102.166429410209,1912.11867166,2927.3767407959103,11177.9154965538,1591.4692107798,9770.179508731999,6773.8985606736,23.0966666653,223.81379878976998,616.3775828328,6895.88616584175,43.417948718999995,2412.91230776267,9087.092828159999,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,4055.5894118718297,1912.11867166,2927.3767407959103,11331.4743047634,1586.75047264965,9297.7624356753,6773.8985606736,23.0966666653,223.81379878976998,616.3775828328,6966.836165841751,43.417948718999995,2412.91230776267,9087.092828159999,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,4055.5894118718297,1912.11867166,2711.12360908269,11253.51228102735,1586.75047264965,9251.8618744416,7662.7985606736,23.0966666653,223.81379878976998,616.3775828328,6966.836165841751,43.417948718999995,2412.91230776267,9087.092828159999,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,4104.848407409049,1682.11867166,2616.3161338579803,10767.662281027351,1571.1977821881,9251.8618744416,7551.6860606736,23.0966666653,223.81379878976998,616.3775828328,7037.77761764385,47.517948718999996,2412.91230776267,9248.16613728972,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,4002.99840725967,1682.11867166,2949.39563380497,10614.103472817751,1571.1977821881,9919.7618744416,7551.6860606736,23.0966666653,223.81379878976998,616.3775828328,7037.7861658417505,47.517948718999996,2412.91230776267,9401.72035411788,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,4002.99840725967,1562.69203853,2993.57063368128,10377.74401359465,1571.1977821881,9955.9467996056,7551.6860606736,22.2766666653,223.81379878976998,616.3775828328,7424.06949914355,47.517948718999996,2412.91230776267,9707.60035411788,118.8219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,4002.99840725967,1562.69203853,2993.57063368128,11093.2840840326,1571.1977821881,10623.846799605599,7551.6860606736,22.2766666653,223.81379878976998,616.3775828328,7439.836165794451,43.417948718999995,2412.91230776267,10319.36035411788,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,3879.7063020293895,1568.05485262,2912.4145106618403,12321.14401359465,1587.9442345668,10623.846799605599,7690.5766856736,22.2766666653,223.81379878976998,616.3775828328,7546.93050539835,43.417948718999995,2412.91230776267,10371.0055337148,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,3896.6813021584,1591.61582814,2707.44251059116,12321.14401359465,1604.2739964603002,10676.0111741623,7690.5766856736,23.0966666653,223.81379878976998,616.3775828328,7641.53050544565,43.9003016609,3193.76230776267,11015.82184399824,121.5219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,3896.6813021584,1592.77160712,2683.5880104498,12368.776366688251,1587.5275440816001,10778.262966,7978.8685772772,23.0966666653,223.81379878976998,616.3775828328,7658.2639960398,43.9003016609,3193.76230776267,11313.76950720492,135.0219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,3896.6813021584,1589.8821599,2683.5880104498,11525.2382372769,1571.1977821881,10778.262966,7850.4602637489,23.0966666653,223.81379878976998,616.3775828328,7658.2639960398,43.9003016609,3429.1170965698498,11313.76950720492,143.1219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,3740.5113021583998,1707.82367176,2683.5880104498,11670.9932372769,1571.1977821881,9442.462966,7834.2107504103,27.196666665299997,223.81379878976998,616.3775828328,7310.113996053,43.9003016609,3429.1170965698498,11280.71319692148,143.1219375,975.7034352515999,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,3723.53630202939,1699.93618539,2683.5880104498,11670.9932372769,1571.1977821881,9442.462966,7834.2107504103,24.599999999999998,223.81379878976998,616.3775828328,7026.313996053001,43.9003016609,3585.28709656985,11274.99300019392,140.4219375,975.7034352515999,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,3674.27730649217,1686.30363252,2615.1589658809203,11185.143237276901,1544.10727027095,9765.0481752947,7834.2107504103,24.599999999999998,223.81379878976998,616.3775828328,6973.436165854951,43.9003016609,3585.28709656985,11080.74200484384,140.4219375,975.7034352515999,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,3674.27730649217,1670.42008483,2615.1589658809203,11039.3882372769,1544.10727027095,9765.0481752947,7834.2107504103,24.599999999999998,223.81379878976998,616.3775828328,6689.63616585495,43.9003016609,3429.1170965698498,11386.622004843839,140.4219375,975.7034352515999,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,3518.1073064921698,1667.9467179600001,2487.05146600461,10553.5382372769,1526.8540321881,9765.0481752947,8723.1107504103,24.599999999999998,223.81379878976998,731.37840488664,6612.086165841751,43.9003016609,3272.9470965698497,10723.21682524692,137.7219375,86.80343525159996,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,3518.1073064921698,1713.04475709,2564.5276199282403,10553.5382372769,1526.8540321881,9765.0481752947,8723.1107504103,24.599999999999998,223.81379878976998,731.37840488664,6470.18616584175,43.9003016609,3272.9470965698497,10264.39682524692,135.0219375,86.80343525159996,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,3361.9373064921697,1616.76568736,2564.5276199282403,10505.905884183301,1526.8540321881,8779.6536637334,8723.1107504103,24.599999999999998,223.81379878976998,683.3073217494,6399.23616584175,43.9003016609,3272.9470965698497,9958.51682524692,132.32193750000002,86.80343525159996,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,3361.9373064921697,1616.76568736,2564.5276199282403,10505.905884183301,1558.70269886265,8779.6536637334,8723.1107504103,24.599999999999998,276.63600465375,683.3073217494,6257.336165841751,43.9003016609,3116.7770965698496,10264.39682524692,132.32193750000002,86.80343525159996,2217.44171127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,3361.9373064921697,1594.21666768,2564.5276199282403,10505.905884183301,1558.70269886265,8111.7536637334,8723.1107504103,24.599999999999998,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,3116.7770965698496,10131.06892861872,132.32193750000002,222.71279454179998,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,3361.9373064921697,1594.21666768,2900.2576199282403,10649.41222900095,1543.4991274543502,8111.7536637334,8434.8188588067,24.599999999999998,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,3116.7770965698496,10436.94892861872,129.6219375,411.72160956690004,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,3472.52757776785,1484.00833427,2900.2576199282403,10521.2503584123,1526.8540321881,7464.4044331182995,8434.8188588067,24.599999999999998,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,10167.03636952044,129.6219375,411.72160956690004,2187.2347688206996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,3472.52757776785,1484.00833427,2900.2576199282403,10773.1973324967,1528.6968893328,8716.0587911373,7545.9188588067,24.599999999999998,276.63600465375,386.21471365944,6612.086165841751,43.9003016609,2492.09709656985,10085.2877989722,132.32193750000002,411.72160956690004,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,3472.52757776785,1714.00833427,2900.2576199282403,10758.117732999,1528.6968893328,8866.0103278855,6657.0188588067,24.599999999999998,276.63600465375,386.21471365944,6612.086165841751,43.9003016609,2492.09709656985,10085.2877989722,132.32193750000002,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3472.52757776785,1714.00833427,2900.2576199282403,11142.08699018685,1544.3171512263,8845.459558500599,6657.0188588067,28.699999999999996,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,9958.51682524692,132.32193750000002,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,3472.52757776785,1714.00833427,2900.2576199282403,11142.08699018685,1544.3171512263,9022.69616475,6657.0188588067,28.699999999999996,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,9958.51682524692,135.0219375,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,3472.52757776785,1714.00833427,2900.2576199282403,10708.6363757019,1544.3171512263,8700.1109554553,6657.0188588067,28.699999999999996,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,10050.53283060252,135.0219375,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,3316.3575777678498,1714.00833427,2900.2576199282403,10175.95637716155,1528.6968893328,8366.4607256728,6657.0188588067,28.699999999999996,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,9744.65283060252,135.0219375,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,3316.3575777678498,1714.00833427,2900.2576199282403,10175.95637716155,1528.6968893328,8168.5644295744,6657.0188588067,28.699999999999996,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,10419.03734706,135.0219375,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,3279.8867394650697,1714.00833427,2900.2576199282403,10175.95637716155,1528.6968893328,8245.9177937117,6768.1313588067,28.699999999999996,276.63600465375,386.21471365944,6683.0361658417505,43.9003016609,2492.09709656985,10888.676253837,132.32193750000002,1300.6216095669001,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,3279.8867394650697,1705.03272457,2900.2576199282403,10175.95637716155,1528.6968893328,8245.9177937117,7414.9070825133,28.699999999999996,276.63600465375,386.21471365944,6824.93616584175,43.9003016609,2492.09709656985,11806.316253837,132.32193750000002,411.72160956690004,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,3279.8867394650697,1705.03272457,2900.2576199282403,10175.95637716155,1579.73757428685,8245.9177937117,6605.8060595436,28.699999999999996,276.63600465375,386.21471365944,6824.93616584175,43.9003016609,2575.6046659795898,11996.64158710236,132.32193750000002,411.72160956690004,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,3279.8867394650697,1705.03272457,2900.2576199282403,10175.95637716155,1579.73757428685,8367.3040108696,6605.8060595436,28.699999999999996,276.63600465375,386.21471365944,6824.93616584175,43.9003016609,2575.6046659795898,12239.03705874276,132.32193750000002,411.72160956690004,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,3279.8867394650697,1705.03272457,2900.2576199282403,10175.95637716155,1579.73757428685,8367.3040108696,6123.0046388235,30.870588236499998,276.63600465375,386.21471365944,6966.836165841751,43.9003016609,2575.6046659795898,12178.93968828084,132.32193750000002,411.72160956690004,2482.29939659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,3279.8867394650697,1782.26903745,2900.2576199282403,10175.95637716155,1547.79881239335,8367.3040108696,6345.2296388235,26.770588236499997,276.63600465375,386.21471365944,6895.88616584175,43.9003016609,2492.09709656985,11070.97435501548,132.32193750000002,411.72160956690004,2366.6497468507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,3279.8867394650697,1782.26903745,2900.2576199282403,10175.95637716155,1547.79881239335,8367.3040108696,6345.2296388235,26.770588236499997,276.63600465375,386.21471365944,6966.836165841751,43.9003016609,2492.09709656985,10916.3338332024,129.6219375,275.8122502767,2366.6497468507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3279.8867394650697,1782.26903745,2900.2576199282403,10175.95637716155,1547.79881239335,8367.3040108696,6739.5908820552,26.770588236499997,276.63600465375,386.21471365944,6612.086165841751,43.9003016609,2492.09709656985,10513.351361562,135.0219375,275.8122502767,2366.6497468507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3279.8867394650697,1782.26903745,2900.2576199282403,10175.95637716155,1562.57443142295,8276.374350964199,6406.2533820552,26.770588236499997,276.63600465375,386.21471365944,6470.18616584175,43.9003016609,2492.09709656985,10513.351361562,135.0219375,275.8122502767,2366.6497468507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,3279.8867394650697,1782.26903745,2900.2576199282403,10175.95637716155,1562.57443142295,8229.024041983099,7295.1533820552,26.770588236499997,276.63600465375,386.21471365944,6328.2861658417505,43.9003016609,2492.09709656985,10103.809825246919,135.0219375,275.8122502767,2366.6497468507496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,3244.5625728281498,1782.26903745,2739.6334840893,10175.95637716155,1547.79881239335,7719.568382739099,6900.7921388235,26.770588236499997,276.63600465375,386.21471365944,6402.53616584835,43.9003016609,2502.47673634693,9920.6281887708,132.32193750000002,275.8122502767,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,3244.5625728281498,1782.26903745,2756.7585019912203,10237.38568769625,1547.79881239335,7574.3727307975,6900.7921388235,26.770588236499997,276.63600465375,386.21471365944,6402.53616584835,43.9003016609,2502.47673634693,9920.6281887708,129.6219375,275.8122502767,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,3244.5625728281498,1782.26903745,2756.7585019912203,10237.38568769625,1547.79881239335,7574.3727307975,6900.7921388235,26.770588236499997,276.63600465375,386.21471365944,6470.18616584175,43.9003016609,2267.1219475397497,9918.7929087708,126.92193750000001,275.8122502767,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,3400.73257282815,1782.26903745,2756.7585019912203,10237.38568769625,1565.14214569515,7481.8942695672995,7011.9046388235,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9550.22168722644,126.92193750000001,275.8122502767,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,3400.73257282815,1782.26903745,2756.7585019912203,10237.38568769625,1583.3526457188,7516.5577185312995,7011.9046388235,26.770588236499997,276.63600465375,386.21471365944,6186.38616584175,43.9003016609,2412.91230776267,9722.90659084728,126.92193750000001,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,3400.73257282815,1705.03272457,3092.48850199122,10237.38568769625,1566.009312417,8184.457718531299,7176.8898655575,26.770588236499997,276.63600465375,386.21471365944,6186.38616584175,43.9003016609,2412.91230776267,9670.9647039798,126.92193750000001,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,3400.73257282815,1705.03272457,3092.48850199122,10237.38568769625,1547.79881239335,8112.9808838983,7176.8898655575,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9976.8447039798,121.5219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,3388.4033623675896,1705.03272457,3075.3634840893,10237.38568769625,1547.79881239335,8799.2531758754,6991.9509396276,26.770588236499997,276.63600465375,386.21471365944,6186.38616584175,43.9003016609,2256.74230776267,9976.8447039798,121.5219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,3088.3925728281497,1705.03272457,3075.3634840893,10477.997116152,1547.79881239335,8782.3748366072,6826.9657128936,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9514.29446006244,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,2974.9834061912297,1705.03272457,3075.3634840893,10092.52052294295,1547.79881239335,9450.2748366072,6826.9657128936,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9820.17446006244,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,2974.9834061912297,1705.03272457,3672.2168174972403,10578.37052294295,1534.63364569515,9236.419617686799,6826.9657128936,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9820.17446006244,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,2974.9834061912297,1705.03272457,3672.2168174972403,10477.997116152,1534.63364569515,9236.419617686799,5938.0657128936,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9820.17446006244,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,3057.17814295936,1705.03272457,3672.2168174972403,10477.997116152,1499.3726218845,8096.102544630099,5938.0657128936,26.770588236499997,276.63600465375,386.21471365944,6115.43616584175,43.9003016609,2256.74230776267,9872.116346929919,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,3057.17814295936,1705.03272457,3672.2168174972403,10237.38568769625,1521.3445980975,8111.6338698573,5938.0657128936,26.770588236499997,276.63600465375,386.21471365944,6186.38616584175,43.9003016609,2256.74230776267,9872.116346929919,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,3057.17814295936,1705.03272457,3672.2168174972403,10237.38568769625,1521.3445980975,8674.8587858742,5938.0657128936,26.770588236499997,276.63600465375,386.21471365944,6186.38616584175,43.9003016609,2256.74230776267,9566.23634692992,118.8219375,86.80343525159996,2071.5851190778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
