Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Gas_50_100,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Nuclear_800_1000,Nuclear_ovr_1000,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_600_800,Gas_800_1000,Gas_ovr_1000,Nuclear_below_50,Nuclear_50_100,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_600_800,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200
431,5153.0652837251,3000.90280937,3469.63489138284,10511.09754270285,1686.7756718257501,9063.9964385006,7219.8474931878,10.9860761816,156.17,477.75542860056,5491.4882208087,43.05,2063.0323522845397,5601.22829320296,115.01528966640001,291.6365591892,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5153.0652837251,3000.90280937,3469.63489138284,10511.09754270285,1671.6847194234,8396.0964385006,7208.980744910699,10.9860761816,156.17,477.75542860056,5420.5382208087,43.05,2063.0323522845397,5601.22829320296,115.01528966640001,291.6365591892,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,5153.0652837251,3000.90280937,3469.63489138284,10511.09754270285,1671.6847194234,8396.0964385006,7268.4623195322,10.9860761816,156.17,477.75542860056,5491.4882208087,43.05,2063.0323522845397,5601.22829320296,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,5153.0652837251,3230.90280937,3505.56586115787,10512.06924270285,1671.6847194234,8396.0964385006,6346.9620755897995,11.2440034547,156.17,477.75542860056,5562.4382208087,43.05,2375.37235228454,5642.915388812879,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,5153.0652837251,3000.90280937,3505.56586115787,10478.5326938712,1671.6847194234,8521.7440306446,6346.9620755897995,11.2440034547,156.17,477.75542860056,5562.4382208087,43.05,2375.37235228454,5601.05142115176,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,5153.0652837251,3000.90280937,3469.63489138284,10478.5326938712,1687.6766241571502,7853.8440306446,6346.9620755897995,11.2440034547,156.17,644.4182634394799,5420.5382208087,43.05,2375.37235228454,5906.931421151759,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,5153.0652837251,2770.90280937,3469.63489138284,10381.3626938712,1687.6766241571502,7185.9440306445995,6346.9620755897995,11.2440034547,156.17,644.4182634394799,5420.5382208087,43.05,2452.4689345511597,5752.02871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,5153.0652837251,2906.07824791,3469.63489138284,10381.3626938712,1671.6847194234,7185.9440306445995,6346.9620755897995,11.2440034547,156.17,644.4182634394799,5420.5382208087,43.05,2452.4689345511597,5752.02871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,5153.0652837251,2906.07824791,3207.06396608988,10381.3626938712,1671.6847194234,7185.9440306445995,6346.9620755897995,11.2440034547,156.17,472.54283483892,5491.4882208087,43.05,2519.85192944093,6057.90871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,5309.235283725099,2906.07824791,3207.06396608988,10867.2126938712,1671.6847194234,7185.9440306445995,6346.9620755897995,10.9860761816,156.17,305.88,5562.4382208087,43.05,2519.85192944093,6975.54871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,5589.368728022449,2906.07824791,3207.06396608988,11066.6669044998,1648.74421944705,7185.9440306445995,6346.9620755897995,10.9860761816,156.17,305.88,5633.3882208087,43.05,2363.6819294409297,6669.66871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,5589.368728022449,2906.07824791,3379.02323439894,11066.6669044998,1648.74421944705,7185.9440306445995,6427.466226768,10.9860761816,156.17,305.88,5704.3382208087005,43.05,2207.5119294409296,6669.66871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,5589.368728022449,2906.07824791,3379.02323439894,11267.3244586914,1606.130625,7185.9440306445995,6427.466226768,10.9860761816,156.17,305.88,5846.2382208087,43.05,2207.5119294409296,6669.66871643784,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,5589.368728022449,2906.07824791,3379.02323439894,10781.4744586914,1606.130625,7505.752825724399,6427.466226768,10.9860761816,156.17,305.88,5704.3382208087005,43.05,2207.5119294409296,6669.66871643784,115.91528966550001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,5589.368728022449,2906.07824791,3379.02323439894,10738.6053411015,1606.130625,7469.1555651485,6101.850325509,10.9860761816,156.17,305.88,5633.3882208087,43.05,2207.5119294409296,6363.78871643784,115.91528966550001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,5589.368728022449,2906.07824791,3207.06396608988,10695.7362235116,1606.130625,6405.7163762154,6265.5950620704,10.9860761816,156.17,305.88,5633.3882208087,43.05,2207.5119294409296,6169.16162082792,115.91528966550001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,5589.368728022449,2906.07824791,3207.06396608988,10381.3626938712,1606.130625,7073.6163762154,6265.5950620704,10.9860761816,156.17,305.88,5704.3382208087005,43.05,2207.5119294409296,6169.16162082792,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,5589.368728022449,2906.07824791,2871.33396608988,10381.3626938712,1606.130625,7037.8940105396,6265.5950620704,10.9860761816,156.17,305.88,5704.3382208087005,43.05,2358.1458124161,6169.16162082792,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,5745.5387280224495,2906.07824791,2783.4517013445,10381.3626938712,1606.130625,6369.9940105396,6265.5950620704,10.9860761816,156.17,305.88,5775.2882208087,43.05,2358.1458124161,6475.04162082792,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,5589.368728022449,2906.07824791,2783.4517013445,10381.3626938712,1606.130625,6369.9940105396,6265.5950620704,10.9860761816,156.17,305.88,5846.2382208087,43.05,2358.1458124161,6475.04162082792,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,5589.368728022449,2906.07824791,2783.4517013445,10417.162167785551,1606.130625,7037.8940105396,6265.5950620704,10.9860761816,156.17,305.88,5846.2382208087,43.05,2201.9758124161,6306.51269530836,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,5589.368728022449,2906.07824791,2783.4517013445,10417.162167785551,1606.130625,6369.9940105396,6990.750325509,10.9860761816,156.17,305.88,5775.2882208087,43.05,2201.9758124161,6306.51269530836,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,5589.368728022449,2906.07824791,2783.4517013445,9931.31216778555,1535.180625,6369.9940105396,6990.750325509,10.9860761816,156.17,305.88,5775.2882208087,43.05,2201.9758124161,5694.75269530836,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,5589.368728022449,2951.1806869399998,2783.4517013445,9895.5126938712,1550.6206964556,5881.9536958577,6152.1654202176,11.353585274,156.17,340.17775729848,5775.2882208087,43.05,2051.34192944093,5847.69269530836,115.01528966640001,213.46233669030002,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,5589.368728022449,2951.1806869399998,2783.4517013445,9895.5126938712,1550.6206964556,5881.9536958577,6152.1654202176,11.353585274,156.17,340.17775729848,5917.1882208087,43.05,2051.34192944093,5847.69269530836,115.01528966640001,213.46233669030002,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,5433.198728022449,2951.1806869399998,2867.66120646009,9895.5126938712,1535.180625,5702.0940105396,6152.1654202176,11.353585274,156.17,340.17775729848,5988.138220808701,43.05,2051.34192944093,5847.69269530836,115.01528966640001,213.46233669030002,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,5433.198728022449,3289.41598099,2867.66120646009,9895.5126938712,1535.180625,6369.9940105396,6101.850325509,10.9860761816,156.17,340.17775729848,5988.138220808701,43.05,2051.34192944093,5847.69269530836,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,5433.198728022449,3289.41598099,2867.66120646009,9895.5126938712,1535.180625,6369.9940105396,7014.8596419828,10.9860761816,156.17,340.17775729848,5988.1382208087,43.05,2286.58534717431,6153.5726953083595,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,5433.198728022449,3301.44763933,2867.66120646009,9895.5126938712,1535.180625,6436.7840105396,7220.7881422791,10.9860761816,156.17,340.17775729848,5917.1882208087,43.05,2286.58534717431,6153.5726953083595,115.01528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,5433.198728022449,3301.44763933,2867.66120646009,9895.5126938712,1550.12517264495,6436.7840105396,7220.7881422791,10.9860761816,156.17,340.17775729848,5988.1382208087,43.05,2286.58534717431,6153.5726953083595,117.71528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,5433.198728022449,3432.8633256,2867.66120646009,9895.5126938712,1621.07517264495,5702.0940105396,8359.6912672791,10.9860761816,156.17,514.96632859596,6005.77772360445,43.05,2286.58534717431,6153.5726953083595,117.71528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,5433.198728022449,3432.8633256,3057.6580192330803,10863.3258938712,1606.130625,5702.0940105396,6487.0752669828,10.9860761816,156.17,514.96632859596,6147.67772360445,43.05,2286.58534717431,5847.69269530836,117.71528966640001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,5433.198728022449,3998.06745724,3057.6580192330803,10866.2409938712,1606.130625,7173.850832206699,6086.8366978409995,10.9860761816,156.17,514.96632859596,6431.47772360445,43.05,2495.4657866982197,5945.02249390596,122.78467742040002,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,5433.198728022449,3998.06745724,3057.6580192330803,10866.2409938712,1606.130625,7841.7508322067,6003.502322841,10.9860761816,156.17,340.17775729848,6715.27772360445,43.05,2495.4657866982197,5945.02249390596,128.18467742040002,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,5433.198728022449,4012.65282306,2996.1343374573903,10866.2409938712,1606.130625,8881.7170957489,5902.4909588814,13.610076181599998,156.17,340.17775729848,7140.97772360445,43.05,2807.80578669822,5945.02249390596,133.5846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,5433.198728022449,3885.3310429499998,2996.1343374573903,11352.090993871201,1606.130625,9199.9468476598,5596.4709967908,13.610076181599998,312.34,340.17775729848,7070.02772360445,43.05,2598.92534717431,6862.66249390596,133.5846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,5433.198728022449,3901.33557846,2996.1343374573903,11709.832008055051,1606.130625,9272.7914206029,5622.0181223480995,17.710076181599998,312.34,340.17775729848,7118.289930642,43.05,2687.71235228454,6765.33269530836,136.28467742040002,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,5433.198728022449,3901.33557846,2996.1343374573903,11837.993878643701,1648.74421944705,9111.737519742099,5622.0181223480995,17.710076181599998,312.34,340.17775729848,7047.339930642001,43.05,3000.0523522845397,6765.33269530836,133.5846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,5433.198728022449,3888.0348187600002,2996.1343374573903,11604.41214776235,1648.74421944705,9868.127396383199,5622.0181223480995,19.186076181599997,156.17,340.17775729848,6976.389930642,43.05,3000.0523522845397,6459.45269530836,136.28467742040002,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,5433.198728022449,3946.43630445,2996.1343374573903,11118.56214776235,1648.74421944705,10685.2411834815,6510.9181223481,19.186076181599997,156.17,340.17775729848,7047.339930642001,43.05,2843.8823522845396,6153.5726953083595,130.8846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,5433.198728022449,3777.95893821,2910.94770092016,10990.4002771737,1606.130625,10026.8149422378,6510.9181223481,23.3771872918,156.17,340.17775729848,6834.489930642,43.05,2843.8823522845396,5847.69269530836,130.8846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,5433.198728022449,4001.90909963,2783.4517013445,10504.550277173701,1606.130625,10026.8149422378,6430.4139711699,23.3771872918,156.17,368.37945956064,6834.489930642,43.05,3000.0523522845397,5701.95929203728,130.8846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,5433.198728022449,4001.90909963,2783.4517013445,9860.68690805505,1606.130625,8518.641642491499,6360.4218456126,23.3771872918,156.17,368.37945956064,6834.489930642,43.05,3000.0523522845397,5701.95929203728,130.8846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,5433.198728022449,3771.04226551,2783.4517013445,9851.88881948085,1624.52506942605,8518.641642491499,6182.6418456126,23.3771872918,156.17,368.37945956064,6976.389930642,43.05,2843.8823522845396,6007.83929203728,130.8846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,5433.198728022449,3529.01060717,2783.4517013445,9851.88881948085,1624.52506942605,8209.9639512613,6182.6418456126,23.3771872918,156.17,334.08170226216,7047.339930642001,43.05,2843.8823522845396,6007.83929203728,141.68467742040002,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,5433.198728022449,3527.85482819,2783.4517013445,9851.88881948085,1624.52506942605,7721.111996484599,6182.6418456126,23.3771872918,156.17,334.08170226216,7047.339930642001,43.05,2843.8823522845396,6007.83929203728,141.68467742040002,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,5433.198728022449,3527.85482819,2783.4517013445,9851.88881948085,1606.130625,7361.473535254399,6119.596156218,23.3771872918,156.17,334.08170226216,6976.389930642,43.05,2843.8823522845396,6007.83929203728,137.0646774207,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,5442.8388514696,3550.61441011,2818.79170137984,9851.88881948085,1622.96717259765,6852.7225679498,7008.496156218,23.3771872918,156.17,334.08170226216,6976.389930642,43.05,2843.8823522845396,5701.95929203728,137.0646774207,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,5442.8388514696,3510.26353303,2818.79170137984,9851.88881948085,1622.96717259765,7192.2384010605,6982.5695468061,23.3771872918,156.17,334.08170226216,6976.389930642,43.05,2843.8823522845396,5396.07929203728,137.0646774207,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,5442.8388514696,3510.26353303,2914.7145586186202,9980.0506900695,1606.130625,6493.2532991476,6982.5695468061,23.3771872918,156.17,334.08170226216,6976.389930642,43.05,2843.8823522845396,5396.07929203728,133.5846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,5442.8388514696,3510.26353303,2914.7145586186202,9460.208986755,1606.130625,6493.2532991476,6871.4570468061,23.3771872918,156.17,334.08170226216,6905.439930642,43.05,3000.0523522845397,7231.359292037279,133.5846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5442.8388514696,3510.26353303,2914.7145586186202,9460.208986755,1606.130625,6493.2532991476,6871.4570468061,23.3771872918,156.17,334.08170226216,6905.439930642,59.449999999999996,3000.0523522845397,7231.359292037279,133.5846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,5442.8388514696,3302.81255271,2914.7145586186202,9460.208986755,1606.130625,6544.6302222758995,6951.9611979843,23.9377691111,156.17,334.08170226216,6905.439930642,59.449999999999996,3312.39235228454,7372.83981075252,133.5846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,5433.198728022449,3302.81255271,2914.7145586186202,9460.208986755,1621.5819583491,7529.0178031219,6941.4788874015,23.9377691111,156.17,334.08170226216,6905.439930642,59.449999999999996,3156.2223522845397,7386.94378767132,130.8846774204,181.12709694930004,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,5442.8388514696,3302.81255271,2914.7145586186202,9353.9322512796,1621.5819583491,7556.3534106124,5163.7834638198,23.9377691111,156.17,334.08170226216,6976.389930642,59.449999999999996,3468.56235228454,8459.2456996728,130.8846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,5442.8388514696,3302.81255271,2818.79170137984,9153.8763688695,1606.130625,7673.1742961695,5836.0475336823,23.9377691111,156.17,334.08170226216,7047.339930642001,59.449999999999996,3468.56235228454,8459.2456996728,130.8846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,5442.8388514696,3302.81255271,3184.27703598183,9153.8763688695,1606.130625,7777.566372221399,5836.0475336823,23.3771872918,156.17,334.08170226216,7331.139930642,59.449999999999996,3468.56235228454,8459.2456996728,133.5846774204,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,5442.8388514696,3302.81255271,3184.27703598183,9153.8763688695,1606.130625,7777.566372221399,6302.6467456551,23.3771872918,156.17,334.08170226216,7614.939930642,59.449999999999996,3312.39235228454,8445.141722754,136.28467742040002,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,5442.8388514696,3257.71011368,3184.27703598183,9153.8763688695,1606.130625,7393.5238722214,7107.3252884556005,23.3771872918,156.17,334.08170226216,7756.839930642001,59.449999999999996,3312.39235228454,8445.141722754,136.28467742040002,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,5277.028728022449,3257.71011368,3154.52170137984,9282.03823945815,1660.8972678639,7123.4428937231,7218.4377884556,23.3771872918,156.17,334.08170226216,7756.839930642001,59.449999999999996,3312.39235228454,8150.42486565948,136.28467742040002,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,5277.028728022449,3257.71011368,3154.52170137984,9282.03823945815,1660.8972678639,7150.890839322,7579.1981556816,23.3771872918,156.17,334.08170226216,7827.789930642,59.449999999999996,3000.0523522845397,7844.54486565948,133.5846774204,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,5277.028728022449,3257.71011368,3154.52170137984,9153.8763688695,1646.33562502365,7150.890839322,7579.1981556816,23.3771872918,156.17,334.08170226216,7685.889930642,59.449999999999996,2843.8823522845396,7844.54486565948,130.8846774204,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,5277.028728022449,3257.71011368,2955.1570933134,9153.8763688695,1646.33562502365,7150.890839322,7677.7318824489,23.3771872918,156.17,334.08170226216,7473.039930642,59.449999999999996,3000.0523522845397,8150.42486565948,130.8846774204,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,5277.028728022449,3257.71011368,2955.1570933134,9153.8763688695,1646.33562502365,7178.5587611253995,7458.3929211906,23.3771872918,156.17,325.47871867476,7402.089930642001,59.449999999999996,2843.8823522845396,7844.54486565948,122.78467742040002,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,5277.028728022449,3257.71011368,2955.1570933134,9337.21599172185,1646.33562502365,7178.5587611253995,7029.1563691341,23.3771872918,156.17,325.47871867476,7118.289930642,59.449999999999996,2687.71235228454,7678.71981075252,120.08467742040001,178.0190554326,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,5277.028728022449,3257.71011368,2955.1570933134,9337.21599172185,1660.81843453845,6572.0781678748,6592.3363507299,23.3771872918,156.17,325.47871867476,7047.339930642001,59.449999999999996,2531.54235228454,7455.15614107452,120.08467742040001,167.65891526580003,1429.1910856941997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,5277.028728022449,3270.13473691,2955.1570933134,9337.21599172185,1660.81843453845,7095.3066878606,6358.2478833273,23.3771872918,156.17,325.47871867476,7047.339930642001,59.449999999999996,2531.54235228454,7455.15614107452,117.38467742040001,167.65891526580003,1429.1910856941997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,5277.028728022449,3040.13473691,2955.1570933134,9502.18744704,1646.33562502365,7445.485860387999,6358.2478833273,23.770787291799998,156.17,325.47871867476,6976.389930642,59.449999999999996,2375.37235228454,7313.67562235928,117.38467742040001,167.65891526580003,1429.1910856941997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,5277.028728022449,3007.27759402,2955.1570933134,9630.34931762865,1646.33562502365,6782.723552233299,6457.0145498952,23.770787291799998,156.17,325.47871867476,6834.489930642,59.449999999999996,2375.37235228454,7313.67562235928,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,5277.028728022449,3007.27759402,2955.1570933134,9608.464182515401,1662.3275297574,6782.723552233299,6457.0145498952,23.3771872918,156.17,325.47871867476,6976.389930642,59.449999999999996,2375.37235228454,7007.79562235928,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,5433.198728022449,2777.27759402,2483.06170137984,9670.7499513735,1591.3775297574,6782.723552233299,6358.2478833273,23.3771872918,156.17,305.88,6976.389930642,59.449999999999996,2375.37235228454,7007.79562235928,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,5433.198728022449,2764.85297079,2652.69370141518,9838.23040411065,1575.3856250236502,6782.723552233299,6358.2478833273,23.3771872918,156.17,305.88,6976.389930642,59.449999999999996,2531.54235228454,7007.79562235928,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,5433.198728022449,2764.85297079,2652.69370141518,9838.23040411065,1575.3856250236502,6782.723552233299,5430.0468729597,23.3771872918,156.17,305.88,7047.339930642001,59.449999999999996,2531.54235228454,7007.79562235928,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,5433.198728022449,2764.85297079,2748.61655865396,9781.0715804955,1619.1632846268,6800.9472905603,5345.8254157602,23.3771872918,156.17,305.88,7189.239930642,59.449999999999996,2531.54235228454,7216.1815490724,117.38467742040001,167.65891526580003,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,5433.198728022449,2764.85297079,2928.7580857658704,9781.0715804955,1621.6357846375502,7003.029854954,5345.8254157602,23.3771872918,156.17,314.61942870252,7473.039930642,59.449999999999996,2531.54235228454,7317.8218214769595,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,5277.028728022449,2764.85297079,3108.8996128777803,9781.0715804955,1621.6357846375502,7003.029854954,5180.6284539351,23.3771872918,156.17,620.4994287025199,7473.039930642,59.449999999999996,2531.54235228454,6706.06182147696,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,5277.028728022449,2764.85297079,2939.26761284244,9781.0715804955,1621.6357846375502,6954.8060282826,5180.6284539351,23.3771872918,156.17,620.4994287025199,7260.189930642,59.449999999999996,2526.0062352597097,6400.18182147696,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,5277.028728022449,2764.85297079,2939.26761284244,9590.62394104875,1621.6357846375502,6906.5822016112,5156.5191374613,23.3771872918,156.17,620.4994287025199,6976.389930642,59.449999999999996,2682.1762352597098,6400.18182147696,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,5277.028728022449,2764.85297079,2939.26761284244,9590.62394104875,1621.6357846375502,6747.041708050499,5045.4066374613,23.3771872918,156.17,620.4994287025199,6976.389930642,59.449999999999996,2682.1762352597098,6400.18182147696,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,5277.028728022449,2764.85297079,2939.26761284244,9590.62394104875,1621.6357846375502,5555.9131880647,5045.4066374613,23.3771872918,156.17,620.4994287025199,7118.289930642,59.449999999999996,2526.0062352597097,6094.30182147696,117.38467742040001,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,5277.028728022449,2764.85297079,2843.34475560366,9590.62394104875,1621.6357846375502,5606.0056880647,5045.4066374613,23.3771872918,156.17,620.4994287025199,7291.30835167845,59.449999999999996,2682.1762352597098,7784.9656965996,122.78467742040002,205.67877184140005,1427.3195684651996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
